source_file,folder_path,crawl_date,crawl_time,city,forecast_date,forecast_time,temp_c,feels_like_c,temp_min_c,temp_max_c,pressure_hpa,humidity_pct,wind_speed_ms,wind_deg,cloudiness_pct,weather_main,weather_desc,pop,rain_3h_mm
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Agra,2025-09-01,17:30:00,27.67,30.9,27.67,27.67,999,77,2.74,204,100,Rain,light rain,0.6,0.28
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Agra,2025-09-01,20:30:00,26.2,26.2,26.2,26.2,1001,82,2.75,215,100,Rain,light rain,0.42,0.21
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Kanpur,2025-08-31,05:30:00,27.45,30.89,26.56,27.45,1004,81,2.76,110,100,Rain,light rain,0.2,0.14
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Agra,2025-08-31,08:30:00,29.87,34.72,29.87,30.32,1004,70,3.05,129,100,Rain,light rain,0.92,1.38
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Surat,2025-09-01,20:30:00,26.08,26.08,26.08,26.08,1004,88,6.21,228,100,Rain,light rain,0.98,1.46
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Nagpur,2025-09-01,05:30:00,25.66,26.81,25.34,25.66,1004,97,2.9,284,100,Rain,light rain,0.23,0.1
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Nagpur,2025-09-01,08:30:00,26.07,26.07,26.07,26.2,1004,91,4.8,299,100,Rain,light rain,0.62,0.53
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Indore,2025-09-01,20:30:00,23.26,24.12,23.26,23.26,1004,95,3.57,261,100,Rain,light rain,0.63,0.3
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Indore,2025-09-01,23:30:00,22.74,23.58,22.74,22.74,1004,96,4.79,261,100,Rain,light rain,0.97,0.66
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Bhopal,2025-09-01,11:30:00,26.29,26.29,26.29,26.29,1004,85,5.96,271,100,Rain,light rain,0.95,0.26
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Vadodara,2025-09-01,11:30:00,30.32,34.58,30.32,30.32,1004,65,4.85,250,100,Rain,light rain,0.32,0.11
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Delhi,2025-08-31,14:30:00,32.7,36.25,32.7,32.7,1001,52,2.82,123,100,Rain,light rain,0.71,0.42
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Mumbai,2025-08-31,14:30:00,27.71,31.52,27.71,27.71,1006,81,7.43,258,100,Rain,light rain,0.97,0.65
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Lucknow,2025-08-31,08:30:00,28.08,32.14,28.08,28.8,1005,79,4.84,105,100,Rain,light rain,0.2,0.13
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Surat,2025-08-31,05:30:00,26.46,26.46,26.03,26.46,1005,88,3.98,223,100,Rain,light rain,0.92,1.22
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Surat,2025-08-31,20:30:00,27.03,30.1,27.03,27.03,1005,83,6.42,230,100,Rain,light rain,0.84,0.84
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Surat,2025-08-31,23:30:00,26.55,26.55,26.55,26.55,1005,86,6.17,230,100,Rain,light rain,0.82,0.37
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Nagpur,2025-08-31,05:30:00,24.97,25.95,24.97,25.22,1006,93,2.07,215,100,Rain,light rain,0.53,0.15
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Nagpur,2025-08-31,23:30:00,25.1,25.99,25.1,25.1,1003,89,4.16,293,100,Rain,light rain,0.99,1.02
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Indore,2025-08-31,11:30:00,24.33,25.17,24.33,24.33,1006,90,6.36,264,100,Rain,light rain,0.6,0.89
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Indore,2025-08-31,20:30:00,23.04,23.88,23.04,23.04,1005,95,5.39,291,100,Rain,light rain,0.86,0.63
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Bhopal,2025-08-31,11:30:00,26.57,26.57,26.57,26.57,1005,81,4.6,274,100,Rain,light rain,0.87,1.34
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Agra,2025-08-31,05:30:00,28.94,33.55,28.89,28.94,1003,75,2.8,114,100,Rain,light rain,0.81,0.85
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Agra,2025-08-31,14:30:00,35.1,39.4,35.1,35.1,1000,46,3.73,118,100,Rain,light rain,0.2,0.2
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Agra,2025-08-31,17:30:00,31.76,36.81,31.76,31.76,999,61,3.9,128,100,Rain,light rain,0.36,0.39
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Delhi,2025-09-01,14:30:00,25.15,26.07,25.15,25.15,999,90,4.68,92,100,Rain,light rain,0.77,0.32
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Delhi,2025-09-01,17:30:00,23.5,24.26,23.5,23.5,999,90,4.71,86,100,Rain,light rain,0.79,0.63
