source_path,folder_path,crawl_date,crawl_time,city,forecast_date,sunrise,sunset,temp_min_°C_,temp_max_°C_,morning_temp_°C_,day_temp_°C_,evening_temp_°C_,night_temp_°C_,pressure_hPa_,humidity_%_,wind_speed_m/s_,wind_deg_°_,cloudiness_%_,weather_main,weather_desc,pop_%_,rain_mm_
forecast_data 2025-09-08 15:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,15:46,Pune,2025-09-12,06:21,18:43,20.59,27.78,23.68,26.365,23.23,21.3033333333333,1010.25,76.125,2.62125,288.125,99.375,Clouds,overcast clouds,2.5,0.12
forecast_data 2025-09-09 23:46:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,23:46,Bangalore,2025-09-14,06:08,18:25,19.09,27.85,23.295,26.58,23.36,20.0166666666667,1009.75,69.375,4.16125,250.375,90.125,Clouds,overcast clouds,2.5,0.12
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Bhopal,2025-09-10,06:04,18:33,21.83,28.17,25.87,27.595,23.75,22.1933333333333,1007.625,80.625,3.75,307.125,68.75,Clouds,overcast clouds,2.5,0.11
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Hyderabad,2025-09-08,06:03,18:26,22.73,28.72,26.54,27.835,25.75,23.7766666666667,1007.5,71,3.57375,290.75,93.75,Clouds,overcast clouds,2.5,0.11
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:46,Hyderabad,2025-09-08,06:03,18:26,22.73,28.72,26.54,27.835,25.75,23.7766666666667,1007.5,71,3.57375,290.75,93.75,Clouds,overcast clouds,2.5,0.11
forecast_data 2025-09-07 15:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,15:46,Bangalore,2025-09-09,06:08,18:26,19.95,27.91,24.78,26.94,25.76,21.2166666666667,1010,67.5,2.57,264.625,73.5,Clouds,overcast clouds,2.5,0.2
forecast_data 2025-09-07 19:47:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:47,Patna,2025-09-08,05:32,18:03,30.36,35.96,32.255,34.905,32.23,30.9133333333333,1003.875,56.625,1.6925,236,95.5,Clouds,overcast clouds,2.5,0.31
forecast_data 2025-09-07 23:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,23:46,Patna,2025-09-08,05:32,18:03,30.74,36.29,32.175,34.83,32.23,31.0833333333333,1004.125,56,1.57625,266.125,91.5,Clouds,overcast clouds,2.5,0.31
forecast_data 2025-09-07 23:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,23:46,Vadodara,2025-09-12,06:21,18:49,24.96,31.81,29.215,31.535,28.45,25.6,1007.875,67.875,3.1475,230.875,85.25,Clouds,overcast clouds,2.5,0.15
forecast_data 2025-09-08 15:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,15:46,Indore,2025-09-11,06:11,18:37,21.2,27.13,24.575,26.21,23.09,21.69,1008.5,82.75,4.16125,300.125,91.25,Clouds,overcast clouds,2.5,0.13
forecast_data 2025-09-08 15:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,15:46,Bhopal,2025-09-12,06:04,18:31,21.81,28.25,26.33,27.18,24.65,22.7033333333333,1008.125,78.25,3.1075,321.25,97.25,Clouds,overcast clouds,2.5,0.11
forecast_data 2025-09-09 03:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,03:46,Indore,2025-09-10,06:11,18:36,20.98,28.03,25.235,26.89,23.26,21.7766666666667,1009.125,80.875,3.94125,305.5,72.375,Clouds,overcast clouds,2.5,0.21
forecast_data 2025-09-09 03:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,03:46,Vadodara,2025-09-13,06:22,18:47,24.98,33.44,29.305,32.235,29.91,25.7833333333333,1007.25,67.625,2.215,271.625,88.75,Clouds,overcast clouds,2.5,0.11
forecast_data 2025-09-09 15:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,15:46,Lucknow,2025-09-13,05:49,18:18,26.92,34.53,30.98,33.32,29.79,27.57,1006.375,67.875,2.135,98.25,85.375,Clouds,overcast clouds,2.5,0.19
forecast_data 2025-09-09 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,19:46,Varanasi,2025-09-11,05:41,18:09,28.61,35.83,32.72,33.87,31.63,29.4733333333333,1003.625,61.75,2.595,287.5,90.875,Clouds,overcast clouds,2.5,0.24
forecast_data 2025-09-09 23:46:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,23:46,Varanasi,2025-09-11,05:41,18:09,28.61,35.83,32.72,33.87,31.63,29.4733333333333,1003.625,61.75,2.595,287.5,90.875,Clouds,overcast clouds,2.5,0.24
forecast_data 2025-09-10 03:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,03:46,Lucknow,2025-09-13,05:49,18:17,27,34.62,32.115,32.85,29.13,27.5866666666667,1006.5,63,2.4875,115.125,79.75,Clouds,overcast clouds,2.5,0.11
forecast_data 2025-09-10 07:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:46,Vadodara,2025-09-13,06:22,18:46,25.03,31.46,27.21,30.755,28.07,25.7566666666667,1007.875,70.875,1.97375,199.75,95,Clouds,overcast clouds,2.5,0.15
forecast_data 2025-09-10 07:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:46,Varanasi,2025-09-13,05:42,18:08,27.24,35.69,32.295,33.705,30.1,27.9266666666667,1005.75,64.75,2.15,96,78.625,Clouds,overcast clouds,2.5,0.24
forecast_data 2025-09-10 11:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:46,Vadodara,2025-09-13,06:22,18:46,25.03,31.46,27.21,30.755,28.07,25.7566666666667,1007.875,70.875,1.97375,199.75,95,Clouds,overcast clouds,2.5,0.15
forecast_data 2025-09-10 11:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:46,Varanasi,2025-09-13,05:42,18:08,27.24,35.69,32.295,33.705,30.1,27.9266666666667,1005.75,64.75,2.15,96,78.625,Clouds,overcast clouds,2.5,0.24
forecast_data 2025-09-10 19:46:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,19:46,Pune,2025-09-12,06:21,18:41,21.06,26.71,24.265,25.3,22.52,21.39,1010.625,78.625,2.75875,278.375,98.75,Clouds,overcast clouds,2.5,0.38
forecast_data 2025-09-10 23:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,23:46,Pune,2025-09-12,06:21,18:41,21.06,26.71,24.265,25.3,22.52,21.39,1010.625,78.625,2.75875,278.375,98.75,Clouds,overcast clouds,2.5,0.38
forecast_data 2025-09-11 03:46:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,03:46,Pune,2025-09-12,06:21,18:41,20.86,27.17,25.335,25.54,23.34,21.6966666666667,1010.625,76.875,2.5275,290,84.75,Clouds,overcast clouds,2.5,0.11
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Ludhiana,2025-09-10,06:05,18:44,24.53,31.54,28.12,30.785,27.19,25.31,1003.75,80.875,2.68,280.875,17,Clear,clear sky,2.5,0.33
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Ludhiana,2025-09-10,06:05,18:44,24.53,31.54,28.12,30.785,27.19,25.31,1003.75,80.875,2.68,280.875,17,Clear,clear sky,2.5,0.33
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Ludhiana,2025-09-10,06:05,18:44,24.36,31.5,28.435,30.695,27.05,25.2,1003.375,76.375,2.81375,272.625,18.25,Clear,clear sky,2.5,0.15
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:47,Ludhiana,2025-09-10,06:05,18:44,24.36,31.5,28.435,30.695,27.05,25.2,1003.375,76.375,2.81375,272.625,18.25,Clear,clear sky,2.5,0.15
forecast_data 2025-09-09 07:47:06.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,07:47,Ludhiana,2025-09-13,06:07,18:40,25.02,32.7,29.545,31.28,26.69,25.63,1006.375,72.625,1.89125,177.75,5.25,Clear,clear sky,2.5,0.16
forecast_data 2025-09-09 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,11:46,Ludhiana,2025-09-13,06:07,18:40,25.02,32.7,29.545,31.28,26.69,25.63,1006.375,72.625,1.89125,177.75,5.25,Clear,clear sky,2.5,0.16
forecast_data 2025-09-10 07:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:46,Ludhiana,2025-09-12,06:08,18:39,24.5,32.21,29.28,31.46,26.94,25.3566666666667,1005.5,75.5,1.855,196.875,1.375,Clear,clear sky,2.5,0.32
forecast_data 2025-09-10 11:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:46,Ludhiana,2025-09-12,06:08,18:39,24.5,32.21,29.28,31.46,26.94,25.3566666666667,1005.5,75.5,1.855,196.875,1.375,Clear,clear sky,2.5,0.32
forecast_data 2025-09-11 03:46:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,03:46,Ludhiana,2025-09-12,06:08,18:38,24.57,32.09,28.385,31.285,27.34,25.3066666666667,1005.375,75.75,2.14875,235.625,10.5,Clear,clear sky,2.5,0.13
forecast_data 2025-09-11 07:46:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,07:46,Ludhiana,2025-09-12,06:08,18:38,24.55,32,28.97,31.295,27.09,25.27,1005.5,75.625,1.98,207.625,12.5,Clear,clear sky,2.5,0.3
forecast_data 2025-09-11 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,11:46,Ludhiana,2025-09-12,06:08,18:38,25.27,32,28.97,31.295,27.09,25.7866666666667,1005.5,74.25,2.095,211.375,14.875,Clear,clear sky,2.5,0.3
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Surat,2025-09-09,06:23,18:50,23.88,29.21,27.515,28.695,26.22,24.72,1008.125,78.625,3.8075,187.75,7.5,Clear,clear sky,2.5,0.13
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Surat,2025-09-09,06:23,18:50,23.88,29.21,27.515,28.695,26.22,24.72,1008.125,78.625,3.8075,187.75,7.5,Clear,clear sky,2.5,0.13
forecast_data 2025-09-07 07:47:07.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,07:47,Delhi,2025-09-09,06:02,18:36,29.3,35.56,32.64,34.835,32.13,30.0033333333333,1005.5,53.25,3.60375,268.375,14.875,Clear,clear sky,2.5,0.2
forecast_data 2025-09-07 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,11:46,Delhi,2025-09-09,06:02,18:36,29.3,35.56,32.64,34.835,32.13,30.0033333333333,1005.5,53.25,3.60375,268.375,14.875,Clear,clear sky,2.5,0.2
forecast_data 2025-09-07 19:47:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:46,Surat,2025-09-09,06:23,18:49,24,29.68,27.375,28.955,26.2,25.12,1008.75,78,3.205,194.5,35.125,Clear,clear sky,2.5,0.11
forecast_data 2025-09-07 23:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,23:46,Surat,2025-09-09,06:23,18:49,24,29.68,27.375,28.955,26.2,25.12,1008.75,78,3.205,194.5,35.125,Clear,clear sky,2.5,0.11
forecast_data 2025-09-08 11:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,11:46,Ludhiana,2025-09-09,06:06,18:42,24.98,30.91,29.04,29.88,26.42,25.4,1006.125,83.125,1.875,261.875,5,Rain,clear sky,53.625,12.34
forecast_data 2025-09-07 07:47:07.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,07:47,Ludhiana,2025-09-10,06:06,18:43,24.49,31.1,28.18,30.43,26.97,25.1633333333333,1004,77.75,3.005,273.625,19.25,Clear,clear sky,5,0.13
forecast_data 2025-09-07 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,11:46,Ludhiana,2025-09-10,06:06,18:43,24.49,31.1,28.18,30.43,26.97,25.1633333333333,1004,77.75,3.005,273.625,19.25,Clear,clear sky,5,0.13
forecast_data 2025-09-12 11:46:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,11:46,Ludhiana,2025-09-12,06:09,18:37,26.49,30.7,,30.48,27.24,26.49,1006,75.5,1.8275,227,16.75,Clear,clear sky,5,0.24
forecast_data 2025-09-06 03:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,03:46,Vadodara,2025-09-09,06:21,18:50,23.32,30.58,27.9,30.08,26.41,24.17,1007.875,75.125,4.28375,192.75,26.375,Clear,clear sky,5,0.36
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Chennai,2025-09-09,05:58,18:16,28.03,32.28,31.175,30.845,29.37,28.56,1006.375,67.75,4.50125,168,12.375,Clear,clear sky,5,0.3
forecast_data 2025-09-07 15:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,15:46,Mumbai,2025-09-09,06:24,18:48,26.05,27.99,26.975,27.875,27.37,26.4866666666667,1008.75,77.5,3.635,182.75,39,Clear,clear sky,5,0.35
forecast_data 2025-09-07 19:47:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:46,Mumbai,2025-09-09,06:24,18:48,25.98,27.82,26.72,27.705,27.39,26.4166666666667,1008.875,77.75,3.425,188.5,28.25,Clear,clear sky,5,0.37
forecast_data 2025-09-07 23:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,23:46,Mumbai,2025-09-09,06:24,18:48,25.98,27.82,26.72,27.705,27.39,26.4166666666667,1008.875,77.75,3.425,188.5,28.25,Clear,clear sky,5,0.37
forecast_data 2025-09-08 03:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,03:46,Surat,2025-09-09,06:24,18:49,25.26,29.55,27.87,28.855,26.12,25.66,1008.25,77,3.5225,201.125,43.125,Clear,clear sky,5,0.32
forecast_data 2025-09-08 07:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,07:46,Delhi,2025-09-09,06:02,18:35,28.71,35.68,32.11,34.86,32.25,29.79,1005.875,53.625,3.73375,298.75,22.625,Clear,clear sky,5,0.43
forecast_data 2025-09-08 15:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,15:46,Surat,2025-09-09,06:24,18:49,25.4,29.5,27.535,28.905,26.16,25.7,1008.625,75.5,3.59,202.5,44.625,Clear,clear sky,5,0.33
forecast_data 2025-09-08 19:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,19:46,Surat,2025-09-09,06:24,18:49,24.8,29.48,27.515,28.87,26.11,25.5866666666667,1008.75,76.25,3.63375,198.125,41.5,Clear,clear sky,5,0.26
forecast_data 2025-09-07 03:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,03:46,Ludhiana,2025-09-09,06:06,18:43,24.35,31.08,28.71,30.35,27,25.3,1005.875,81,2.35375,269.25,4.625,Clear,clear sky,49,8.95
forecast_data 2025-09-08 03:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,03:46,Ludhiana,2025-09-09,06:06,18:42,24.88,31.29,29.04,30.41,26.67,25.35,1006,81.375,2.25125,240.125,1.375,Clear,clear sky,55.125,5.07
forecast_data 2025-09-08 07:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,07:46,Ludhiana,2025-09-12,06:06,18:42,24.8,31.66,28.035,30.805,27.02,25.51,1004.875,75.375,1.74875,238.75,35.125,Clear,clear sky,7,0.7
forecast_data 2025-09-08 11:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,11:46,Ludhiana,2025-09-12,06:06,18:42,24.8,31.66,28.035,30.805,27.02,25.51,1004.875,75.375,1.74875,238.75,35.125,Clear,clear sky,7,0.7
forecast_data 2025-09-08 15:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,15:46,Ludhiana,2025-09-12,06:06,18:42,24.65,31.9,28.005,31.02,27.18,25.59,1004.5,75.75,1.85375,235.375,27.375,Clear,clear sky,11,0.75
forecast_data 2025-09-08 19:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,19:46,Ludhiana,2025-09-08,06:06,18:42,26.21,26.34,,,26.34,26.21,1006,87,0.8,299,9,Clear,clear sky,90,5.69
forecast_data 2025-09-08 19:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,19:46,Ludhiana,2025-09-09,06:06,18:42,24.74,31.59,28.86,30.82,26.54,25.4366666666667,1006.375,81.625,1.86375,268.125,5.375,Clear,clear sky,20.375,1.12
forecast_data 2025-09-08 19:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,19:46,Ludhiana,2025-09-12,06:06,18:42,24.82,31.69,27,31.135,27.15,25.4933333333333,1005.125,77,1.65,226.625,27.375,Clear,clear sky,4.125,0.36
forecast_data 2025-09-08 23:46:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,23:46,Ludhiana,2025-09-09,06:06,18:42,25.07,32.25,29.435,31.15,26.54,25.57,1006.625,81.375,1.92875,241,6.125,Clear,clear sky,12.25,0.92
forecast_data 2025-09-08 23:46:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,23:46,Ludhiana,2025-09-12,06:06,18:42,24.82,31.69,27,31.135,27.15,25.4933333333333,1005.125,77,1.65,226.625,27.375,Clear,clear sky,4.125,0.36
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Ludhiana,2025-09-09,06:05,18:44,24.51,31.16,28.38,30.23,26.56,25.0633333333333,1005.5,83.25,2.3425,278.75,7.25,Clear,clear sky,35.25,4.29
forecast_data 2025-09-07 03:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,03:46,Delhi,2025-09-09,06:02,18:36,28.79,35.13,32,34.48,31.88,29.5866666666667,1005.375,54.375,3.80125,303.625,11.5,Clear,clear sky,4.625,0.25
forecast_data 2025-09-08 03:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,03:46,Mumbai,2025-09-09,06:25,18:47,25.76,27.79,26.635,27.66,27.57,26.32,1008.875,78,3.3725,188.625,19.75,Clear,clear sky,6.125,0.29
forecast_data 2025-09-08 03:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,03:46,Pune,2025-09-09,06:21,18:43,20.47,28.14,25.465,27.315,23.19,21.0866666666667,1009.875,80.625,2.54375,261.5,36.375,Clear,clear sky,34.375,2.47
